timestamp,open,high,low,close,adjusted_close,volume,adj_open,adj_high,adj_low
2020-12-31 18:30:00,917.461669921875,921.6151733398438,914.6926879882812,917.23095703125,897.0470581054688,10015175.0,897.2726941006515,901.3347986266252,894.5646443140231
2021-01-03 18:30:00,920.7383422851562,922.4920043945312,908.231689453125,918.7769775390625,898.5590209960938,24513534.0,900.4772253363753,902.1922975973049,888.2457850636894
2021-01-04 18:30:00,908.6931762695312,915.4310913085938,902.6936645507812,907.3548583984375,887.3883056640625,24123091.0,888.6971735420237,895.286819208082,882.8296824610696
2021-01-05 18:30:00,907.2625122070312,907.3086547851562,879.2264404296875,883.4260864257812,863.986083984375,46401468.0,887.297983512097,887.3431107117481,859.8788522034279
2021-01-06 18:30:00,886.3104248046875,897.6171875,879.2264404296875,881.9954223632812,862.5867919921875,32325918.0,866.8068412339375,877.8647944997645,859.8787425141267
2021-01-07 18:30:00,885.1566772460938,894.5712890625,882.433837890625,892.4022216796875,872.7647094726562,27540187.0,865.678604878862,874.8860460383853,863.0156822176616
2021-01-10 18:30:00,894.755859375,894.755859375,873.388427734375,875.58056640625,856.3131713867188,33307825.0,875.0665066757083,875.0665066757083,854.1692713388484
2021-01-11 18:30:00,878.2341918945312,904.5396728515625,876.8035278320312,903.1782836914062,883.3035888671875,41161546.0,858.9083988996434,884.6350202719551,857.5092170064466
2021-01-12 18:30:00,906.177978515625,911.4390869140625,885.3643798828125,894.755859375,875.0665893554688,26619458.0,886.2373626282811,891.3826993524976,865.8817711258671
2021-01-13 18:30:00,897.6171875,907.7240600585938,894.8712768554688,904.8165893554688,884.9058837890625,21553242.0,877.8649064942006,887.7493749036234,875.1794202704835
2021-01-14 18:30:00,904.8165893554688,910.9083862304688,886.102783203125,894.1328735351562,874.4572143554688,20593268.0,884.9058318391973,890.86357691647,866.6038285437963
2021-01-17 18:30:00,899.5093383789062,921.6151733398438,887.625732421875,915.5925903320312,895.44482421875,35100458.0,879.7154868801754,901.3348792931557,868.0933816341949
2021-01-18 18:30:00,920.5306396484375,937.30615234375,920.5306396484375,930.5682983398438,910.0908203125,32006615.0,900.2740437805934,916.6804055030773,900.2740437805934
2021-01-19 18:30:00,932.8757934570312,949.7666625976562,923.645751953125,948.2437133789062,927.3773803710938,30924537.0,912.3476352561834,928.8668167227358,903.3207030552749
2021-01-20 18:30:00,960.8426513671875,978.379638671875,957.6121826171875,968.8727416992188,947.5524291992188,39087742.0,939.6990432246472,956.8501242760648,936.5396618324675
2021-01-21 18:30:00,974.2261352539062,976.2337036132812,939.2213745117188,945.8900756835938,925.0756225585938,30532660.0,952.7881428838759,954.7515344001,918.5536671571999
2021-01-24 18:30:00,939.1290893554688,939.1290893554688,891.61767578125,895.7711791992188,876.0595092773438,54207104.0,918.4633177239738,918.4633177239738,871.9974047459384
2021-01-26 18:30:00,888.38720703125,888.38720703125,871.3117065429688,874.5421752929688,855.2976684570312,42370131.0,868.8380370064367,868.8380370064367,852.13828693381
2021-01-27 18:30:00,867.6889038085938,887.6026611328125,863.0046997070312,866.0275268554688,846.970458984375,34067814.0,848.5952770841457,868.0708291399083,844.0141496085763
2021-01-28 18:30:00,874.2191162109375,882.8953247070312,844.544677734375,850.0596313476562,831.3539428710938,43712383.0,854.9817946807146,863.4670819198745,825.9603466313996
2021-01-31 18:30:00,858.11279296875,879.1571655273438,852.8516845703125,874.6806640625,855.43310546875,34180952.0,839.2298143671649,859.8111004411335,834.084477925657
2021-02-01 18:30:00,883.4260864257812,895.3096923828125,856.0591430664062,888.7564086914062,869.1991577148438,41470034.0,863.9861301874793,875.6082351731134,837.2214015345261
2021-02-02 18:30:00,889.91015625,900.84765625,876.8496704101562,890.9946899414062,871.38818359375,30301696.0,870.3275152709535,881.0243335187519,857.554427887479
2021-02-03 18:30:00,887.9256591796875,895.3096923828125,879.1571655273438,888.0641479492188,868.5221557617188,25626981.0,868.3867144594886,875.608260842826,859.8111728983265
2021-02-04 18:30:00,890.7177734375,897.4556884765625,886.0797119140625,887.810302734375,868.2738037109375,20248046.0,871.1172947571725,877.7069402051127,866.5812949964159
2021-02-07 18:30:00,892.1022338867188,908.6931762695312,890.2562866210938,900.5938720703125,880.7760620117188,21183400.0,872.4712846072483,888.6971388465231,870.6659579070334
2021-02-08 18:30:00,905.4396362304688,918.2000732421875,900.9861450195312,902.7628784179688,882.8973999023438,19604141.0,885.5152551213864,897.9948961529354,881.1597638793062
2021-02-09 18:30:00,901.6553344726562,915.9617919921875,889.4486083984375,911.1390991210938,891.08935546875,21234156.0,881.814282391384,895.8059243068913,869.8761670362735
2021-02-10 18:30:00,913.7696533203125,952.6279907226562,910.1930541992188,948.7052001953125,927.8286743164062,42539278.0,893.6618940174507,931.6651427302581,890.1639989701773
2021-02-11 18:30:00,948.6129150390625,958.9966430664062,930.1067504882812,942.1980590820312,921.46484375,30497029.0,927.7385398005773,937.8937722721672,909.6396062888572
2021-02-14 18:30:00,945.1747436523438,951.2896118164062,934.5371704101562,938.0445556640625,917.4027099609375,15791099.0,924.375996830397,930.3563061780627,913.9725053748315
2021-02-15 18:30:00,941.3442993164062,959.6427612304688,939.1521606445312,950.4589233398438,929.5438232421875,21421660.0,920.6297689320974,938.5255683500038,918.4858688517324
2021-02-16 18:30:00,950.6896362304688,967.2805786132812,946.3515625,961.4195556640625,940.2633056640625,23742994.0,929.7695004811927,945.9953555067547,925.5268870227972
2021-02-17 18:30:00,962.2271728515625,973.0262451171875,950.2742919921875,954.2432250976562,933.244873046875,18646877.0,941.0531321070791,951.6145681859424,929.3632772705301
2021-02-18 18:30:00,949.30517578125,971.43408203125,947.5975952148438,960.05810546875,938.9317626953125,23403483.0,928.4154541842837,950.0574077634237,926.7454493980867
2021-02-21 18:30:00,959.919677734375,964.488525390625,920.6691284179688,926.73779296875,906.3447265625,23804335.0,938.7964367473062,943.2647459186029,900.4096042931712
2021-02-22 18:30:00,945.1516723632812,947.4130249023438,929.2760620117188,933.8218383789062,913.2728881835938,25644108.0,924.3534067368045,926.5649977273687,908.8271426020757
2021-02-23 18:30:00,936.8446655273438,953.112548828125,935.06787109375,951.1511840820312,930.220947265625,10807663.0,916.2292459832904,932.1391518608341,914.491550200775
2021-02-24 18:30:00,958.0736694335938,993.1476440429688,956.6891479492188,989.6171875,967.8403930664062,34855693.0,936.9909986645049,971.2931609562635,935.6369439506498
2021-02-25 18:30:00,976.9951782226562,984.7944946289062,955.627685546875,962.5963745117188,941.4142456054688,37481215.0,955.4962007136306,963.123891576847,934.5989040579532
2021-02-28 18:30:00,973.85693359375,974.6876831054688,951.8433837890625,969.9342041015625,948.5906372070312,17680764.0,952.4270463705083,953.2395150981274,930.8979084680462
2021-03-01 18:30:00,979.3026733398438,982.99462890625,964.1193237304688,971.9186401367188,950.53125,17150760.0,957.7527951178306,961.3635079846885,942.9035601228561
2021-03-02 18:30:00,978.8642578125,1024.4835205078125,972.4724731445312,1016.268798828125,993.9055786132812,31924461.0,957.3241328149178,1001.9395335212855,951.0730007855624
2021-03-03 18:30:00,1006.0696411132812,1010.6615600585938,995.7781982421875,1004.1544189453125,982.0577392578125,21435754.0,983.9308164628377,988.4216890350315,973.865839474236
2021-03-04 18:30:00,994.99365234375,1020.8145751953125,993.6322021484375,1005.4696655273438,983.3441162109375,25511666.0,973.098629670046,998.3513582522689,971.7671384426377
2021-03-07 18:30:00,1000.7623901367188,1030.021484375,1000.5316772460938,1011.1923217773438,988.9407958984375,19506841.0,978.7403773670584,1007.3556183257853,978.5147413680846
2021-03-08 18:30:00,1015.2996215820312,1021.6683349609375,990.6555786132812,1011.169189453125,988.918212890625,15154484.0,992.9577540495018,999.1863226399736,968.8560080852714
2021-03-09 18:30:00,1018.5301513671875,1022.268310546875,1001.5700073242188,1006.9695434570312,984.8109741210938,11519358.0,996.1171885060364,999.7730887336929,979.5302558776189
2021-03-11 18:30:00,1012.9921264648438,1018.2532348632812,980.1795043945312,986.5020751953125,964.7938232421875,16864952.0,990.7009535816271,995.8462898296174,958.6103823666095
2021-03-14 18:30:00,987.6327514648438,991.7169799804688,960.150390625,973.2570190429688,951.8402709960938,16698099.0,965.899662068002,969.894016181107,939.022056998036
2021-03-15 18:30:00,975.6106567382812,981.148681640625,967.0729370117188,969.4265747070312,948.0940551757812,13873801.0,954.142054646313,959.558213666829,945.7922099765842
2021-03-16 18:30:00,968.249755859375,970.5341796875,939.1983032226562,948.543701171875,927.6707763671875,19210236.0,946.9431947370554,949.1773492874154,918.5310260738679
2021-03-17 18:30:00,956.6430053710938,962.1348876953125,923.461181640625,927.1993408203125,906.796142578125,20647480.0,935.5918936777657,940.9629260845496,903.1402423037733
2021-03-18 18:30:00,918.84619140625,967.2344360351562,915.0618896484375,960.8426513671875,939.6990356445312,41787429.0,898.6267197251416,945.9501672736187,894.925692603433
2021-03-21 18:30:00,955.7661743164062,957.150634765625,938.3214721679688,951.7972412109375,930.8526611328125,18572478.0,934.7342566902689,936.0882516774249,917.6734303772165
2021-03-22 18:30:00,951.589599609375,973.626220703125,948.8436889648438,963.3809204101562,942.1815795898438,17421165.0,930.6497285616952,952.2014305220086,927.9642420903879
2021-03-23 18:30:00,959.8042602539062,959.8042602539062,941.644287109375,944.82861328125,924.0374145507812,16822814.0,938.6835185270156,938.6835185270156,920.9231603023551
2021-03-24 18:30:00,947.920654296875,947.920654296875,916.0771484375,919.0538330078125,898.829833984375,22001648.0,927.0614339788925,927.0614339788925,895.9186520687285
2021-03-25 18:30:00,928.5376586914062,929.3222045898438,910.8622436523438,920.5306396484375,900.274169921875,20180202.0,908.1049928320286,908.8722746334809,890.818529006779
2021-03-29 18:30:00,926.691650390625,945.5670166015625,919.0999755859375,936.5216064453125,915.9132080078125,20441701.0,906.2995626603248,924.7595715908199,898.8749446091667
2021-03-30 18:30:00,931.3067016601562,946.0285034179688,922.5381469726562,924.4302978515625,904.0880126953125,16250796.0,910.8130997767836,925.210945158364,902.2374989986004
2021-03-31 18:30:00,931.3067016601562,936.8446655273438,924.453369140625,933.0834350585938,912.5507202148438,11723312.0,910.813084242052,916.2291839450849,904.1105608753422
2021-04-04 18:30:00,934.5140991210938,934.5371704101562,905.5088500976562,919.5845947265625,899.348876953125,14875099.0,913.9498534023671,913.9724170012217,885.5828730456216
2021-04-05 18:30:00,924.845703125,925.2841186523438,908.6931762695312,915.754150390625,895.6027221679688,14009194.0,904.4942127215924,904.9229807916713,888.6971267728383
2021-04-06 18:30:00,922.9996948242188,944.64404296875,919.9076538085938,924.31494140625,903.9751586914062,24266353.0,902.6888544411458,923.8569132620463,899.6648545655975
2021-04-07 18:30:00,928.076171875,933.1526489257812,919.7691650390625,925.4686889648438,905.1035766601562,15369188.0,907.6536814191865,912.6184496390974,899.5294718287386
2021-04-08 18:30:00,922.2843627929688,925.93017578125,913.7696533203125,914.7157592773438,894.5872192382812,14037885.0,901.9892738152234,905.5548598128081,893.661932570132
2021-04-11 18:30:00,904.0781860351562,905.185791015625,876.965087890625,881.9954223632812,862.5867919921875,20901482.0,884.1836164099434,885.2668481395789,857.6671518609612
2021-04-12 18:30:00,887.9256591796875,895.5866088867188,885.0874633789062,891.525390625,871.9072265625,19411189.0,868.3867078045856,875.8790770428972,865.610966973059
2021-04-14 18:30:00,888.9871215820312,905.0011596679688,882.8491821289062,897.2941284179688,877.5489501953125,19723716.0,869.4247410901053,885.0863863250735,863.421868505896
2021-04-15 18:30:00,893.7406005859375,899.8785400390625,889.0563354492188,891.663818359375,872.04248046875,15656948.0,874.07356246059,880.0764346591261,869.4923760258712
2021-04-18 18:30:00,878.6956787109375,884.4182739257812,872.2346801757812,877.6342163085938,858.3217163085938,18478808.0,859.3598210383852,864.9564895083129,853.0409979470431
2021-04-19 18:30:00,881.6954345703125,885.6181640625,872.4423828125,877.3804321289062,858.0734252929688,17203668.0,862.2934748740392,866.1298835841033,853.2440391612164
2021-04-21 18:30:00,873.2730712890625,883.5183715820312,866.0967407226562,879.8032836914062,860.4429931640625,14490954.0,854.05647971313,864.0763296197583,847.0380660893645
2021-04-22 18:30:00,879.6187133789062,885.572021484375,874.7037353515625,878.8572387695312,859.517822265625,11828857.0,860.262540485022,866.0848449417196,855.4557174605446
2021-04-25 18:30:00,886.0797119140625,905.4627075195312,882.1569213867188,894.3174438476562,874.6378173828125,20846778.0,866.5813583165724,885.5378273951245,862.7448895453444
2021-04-26 18:30:00,895.3096923828125,921.7074584960938,894.5020751953125,917.7616577148438,897.5660400390625,19992524.0,875.6081368680552,901.4250123029811,874.8182915364723
2021-04-27 18:30:00,922.0074462890625,926.691650390625,913.8389282226562,921.7536010742188,901.47021484375,17122437.0,901.7184741400474,906.2996013229371,893.7297060704715
2021-04-28 18:30:00,933.5679931640625,943.5364379882812,926.36865234375,934.0987548828125,913.5436401367188,17412606.0,913.0245579839406,922.7736442808828,905.9836407520165
2021-04-29 18:30:00,926.9224243164062,939.6136474609375,917.2540283203125,920.46142578125,900.2064208984375,19828769.0,906.5252433975188,918.9371927131189,897.0696030939774
2021-05-02 18:30:00,907.3086547851562,913.3081665039062,896.7403564453125,904.1012573242188,884.206298828125,23640186.0,887.3431167617707,893.2106078294329,877.0073762854873
2021-05-03 18:30:00,899.9246826171875,908.139404296875,881.9262084960938,884.5105590820312,865.046630859375,21849830.0,880.121561842195,888.1555160324492,862.5191497068099
2021-05-04 18:30:00,887.625732421875,894.617431640625,880.5647583007812,886.1258544921875,866.6264038085938,12393609.0,868.0932764991574,874.9311213941457,861.1876811156937
2021-05-05 18:30:00,886.9334716796875,893.002197265625,879.8955688476562,891.1561889648438,871.5460815429688,14624666.0,867.4162861727356,873.351467984722,860.5332540943049
2021-05-06 18:30:00,894.2713012695312,902.5321655273438,888.8486938476562,891.5023193359375,871.8845825195312,12288548.0,874.5926322966467,882.6717141211767,869.289350739611
2021-05-09 18:30:00,894.8482055664062,898.4478759765625,886.5181274414062,888.9409790039062,869.3796997070312,13941237.0,875.1569368648484,878.6773959888417,867.0101633558089
2021-05-10 18:30:00,883.772216796875,894.6405029296875,881.4646606445312,892.1484375,872.5165405273438,13478264.0,864.324640162575,874.9537675806936,862.0678622246373
2021-05-11 18:30:00,890.7408447265625,892.0330200195312,880.0802001953125,882.9183959960938,863.4896240234375,13177961.0,871.1399384169831,872.4036791691951,860.7138832120156
2021-05-13 18:30:00,889.7947387695312,896.232666015625,879.6187133789062,894.0636596679688,874.3895874023438,13291616.0,870.2146050700743,876.5108642766377,860.2625054108522
2021-05-16 18:30:00,894.0636596679688,906.1318359375,890.8792724609375,904.7012329101562,884.7930908203125,11873078.0,874.3895996285223,886.1922131252846,871.2752855358857
2021-05-17 18:30:00,914.231201171875,924.1995849609375,910.3084106445312,917.4385986328125,897.2501220703125,12064918.0,894.1133042302491,903.8623311241566,890.2768357355067
2021-05-18 18:30:00,913.7696533203125,930.5913696289062,910.0776977539062,921.6382446289062,901.3573608398438,16317002.0,893.6619198826413,910.1134700489604,890.0512067367108
2021-05-19 18:30:00,922.030517578125,928.030029296875,914.231201171875,916.2617797851562,896.0992431640625,11422532.0,901.7410386469029,907.6085298258828,894.1133478678807
